2023;Elecciones Generales;23/07/23;1;14;U;PUM J;1
2023;Elecciones Generales;23/07/23;1;14;U;VOX;63
2023;Elecciones Generales;23/07/23;1;14;U;PUEDE;0
2023;Elecciones Generales;23/07/23;1;14;U;AEEV;2
2023;Elecciones Generales;23/07/23;1;14;U;RC;0
2023;Elecciones Generales;23/07/23;1;14;U;SUMAR;47
2023;Elecciones Generales;23/07/23;1;15;A;Electores;444
2023;Elecciones Generales;23/07/23;1;15;A;Abstenciones;87
2023;Elecciones Generales;23/07/23;1;15;A;Votantes;357
2023;Elecciones Generales;23/07/23;1;15;A;Blancos;0
2023;Elecciones Generales;23/07/23;1;15;A;Validos;354
2023;Elecciones Generales;23/07/23;1;15;A;Nulos;3
2023;Elecciones Generales;23/07/23;1;15;A;PSOE;75
2023;Elecciones Generales;23/07/23;1;15;A;FO;1
2023;Elecciones Generales;23/07/23;1;15;A;PP;192
2023;Elecciones Generales;23/07/23;1;15;A;PACMA;0
2023;Elecciones Generales;23/07/23;1;15;A;PCTE;0
2023;Elecciones Generales;23/07/23;1;15;A;PUM J;0
2023;Elecciones Generales;23/07/23;1;15;A;VOX;57
2023;Elecciones Generales;23/07/23;1;15;A;PUEDE;0
2023;Elecciones Generales;23/07/23;1;15;A;AEEV;1
2023;Elecciones Generales;23/07/23;1;15;A;RC;0
2023;Elecciones Generales;23/07/23;1;15;A;SUMAR;28
2023;Elecciones Generales;23/07/23;1;15;B;Electores;459
2023;Elecciones Generales;23/07/23;1;15;B;Abstenciones;105
2023;Elecciones Generales;23/07/23;1;15;B;Votantes;354
2023;Elecciones Generales;23/07/23;1;15;B;Blancos;2
2023;Elecciones Generales;23/07/23;1;15;B;Validos;350
2023;Elecciones Generales;23/07/23;1;15;B;Nulos;4
2023;Elecciones Generales;23/07/23;1;15;B;PSOE;77
2023;Elecciones Generales;23/07/23;1;15;B;FO;0
2023;Elecciones Generales;23/07/23;1;15;B;PP;194
2023;Elecciones Generales;23/07/23;1;15;B;PACMA;0
2023;Elecciones Generales;23/07/23;1;15;B;PCTE;1
2023;Elecciones Generales;23/07/23;1;15;B;PUM J;0
2023;Elecciones Generales;23/07/23;1;15;B;VOX;43
2023;Elecciones Generales;23/07/23;1;15;B;PUEDE;1
2023;Elecciones Generales;23/07/23;1;15;B;AEEV;0
2023;Elecciones Generales;23/07/23;1;15;B;RC;0
2023;Elecciones Generales;23/07/23;1;15;B;SUMAR;32
2023;Elecciones Generales;23/07/23;1;16;U;Electores;678
2023;Elecciones Generales;23/07/23;1;16;U;Abstenciones;143
2023;Elecciones Generales;23/07/23;1;16;U;Votantes;535
2023;Elecciones Generales;23/07/23;1;16;U;Blancos;3
2023;Elecciones Generales;23/07/23;1;16;U;Validos;534
2023;Elecciones Generales;23/07/23;1;16;U;Nulos;1
2023;Elecciones Generales;23/07/23;1;16;U;PSOE;128
2023;Elecciones Generales;23/07/23;1;16;U;FO;1
2023;Elecciones Generales;23/07/23;1;16;U;PP;267
2023;Elecciones Generales;23/07/23;1;16;U;PACMA;1
2023;Elecciones Generales;23/07/23;1;16;U;PCTE;0
2023;Elecciones Generales;23/07/23;1;16;U;PUM J;0
2023;Elecciones Generales;23/07/23;1;16;U;VOX;69
2023;Elecciones Generales;23/07/23;1;16;U;PUEDE;0
2023;Elecciones Generales;23/07/23;1;16;U;AEEV;0
2023;Elecciones Generales;23/07/23;1;16;U;RC;0
2023;Elecciones Generales;23/07/23;1;16;U;SUMAR;65
2023;Elecciones Generales;23/07/23;1;17;U;Electores;676
2023;Elecciones Generales;23/07/23;1;17;U;Abstenciones;143
2023;Elecciones Generales;23/07/23;1;17;U;Votantes;533
